drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,6474,51590,0.5752,NA,NA,NA,NA,11280,1.614,7840,1.807,NA,NA,354.4,1.339
quinidine,6474,34630,0.6862,NA,NA,NA,NA,9719,2.168,9997,1.206,NA,NA,371.2,1.082
quinidine,6474,32990,0.656,NA,NA,NA,NA,12690,1.464,10570,1.152,NA,NA,416.9,1.115
quinidine,6474,115700,0.4633,NA,NA,NA,NA,12810,1.61,9001,1.5,NA,NA,295.8,1.073
quinidine,6474,170100,0.4103,NA,NA,NA,NA,16810,1.085,10210,1.23,NA,NA,348.5,0.9762
quinidine,6474,54810,0.643,NA,NA,NA,NA,9253,2.051,8095,1.71,NA,NA,308.6,0.9532
quinidine,6474,29490,0.7743,NA,NA,NA,NA,12800,1.566,12860,0.9535,NA,NA,359.9,1.091
quinidine,6474,36760,0.6516,NA,NA,NA,NA,11670,1.791,8340,1.528,NA,NA,414.5,1.191
quinidine,6474,41280,0.6515,NA,NA,NA,NA,10850,1.609,9743,1.275,NA,NA,297.3,0.9664
quinidine,6474,59050,0.5535,NA,NA,NA,NA,9246,1.96,8964,1.246,NA,NA,317.6,1.021
quinidine,6474,146500,0.4629,NA,NA,NA,NA,14480,1.375,11040,1.234,NA,NA,339.3,1.085
quinidine,6474,67660,0.5128,NA,NA,NA,NA,10930,1.663,9911,1.254,NA,NA,338.5,1.075
quinidine,6474,49050,0.6329,NA,NA,NA,NA,9529,2.043,10080,1.244,NA,NA,373.2,1.261
quinidine,6474,29110,0.7492,NA,NA,NA,NA,9610,2.045,10630,1.274,NA,NA,311.1,0.9923
quinidine,6474,82910,0.5198,NA,NA,NA,NA,25310,0.9089,11950,1.088,NA,NA,382.9,1.168
quinidine,6474,104100,0.4586,NA,NA,NA,NA,13270,1.279,12460,1.042,NA,NA,327,1.138
quinidine,6474,80240,0.5056,NA,NA,NA,NA,14360,1.273,9070,1.424,NA,NA,313.4,0.9824
quinidine,6474,74120,0.5479,NA,NA,NA,NA,9808,1.683,9757,1.448,NA,NA,400,1.198
quinidine,6474,48990,0.6148,NA,NA,NA,NA,11460,1.774,9429,1.393,NA,NA,272.6,0.7299
quinidine,6474,87650,0.5208,NA,NA,NA,NA,14070,1.272,8965,1.409,NA,NA,302.4,1.006
quinidine,6474,66440,0.5467,NA,NA,NA,NA,9548,2.016,9157,1.279,NA,NA,421.6,1.035
quinidine,6474,83320,0.5144,NA,NA,NA,NA,13970,1.356,8212,1.472,NA,NA,382.6,0.96
quinidine,6474,71090,0.5198,NA,NA,NA,NA,10750,1.798,8527,1.662,NA,NA,433.9,1.262
quinidine,6474,37570,0.6481,NA,NA,NA,NA,12740,1.344,9839,1.42,NA,NA,296.7,0.9986
quinidine,6474,45660,0.6434,NA,NA,NA,NA,13500,1.39,8966,1.415,NA,NA,336.2,1.192
quinidine,6474,45560,0.6317,NA,NA,NA,NA,10970,1.836,9324,1.469,NA,NA,372.3,1.17
quinidine,6474,45940,0.5962,NA,NA,NA,NA,13200,1.477,9627,1.31,NA,NA,268.1,0.9445
quinidine,6474,65220,0.5509,NA,NA,NA,NA,14600,1.303,9800,1.183,NA,NA,335,0.9847
quinidine,6474,72410,0.5404,NA,NA,NA,NA,10330,1.889,10300,1.284,NA,NA,378.2,1.222
quinidine,6474,30150,0.6789,NA,NA,NA,NA,12690,1.453,10540,1.21,NA,NA,351.5,0.9167
quinidine,6474,60190,0.49,NA,NA,NA,NA,14510,1.274,8122,1.703,NA,NA,387.2,0.9938
quinidine,6474,36560,0.6575,NA,NA,NA,NA,11020,1.728,9210,1.576,NA,NA,291.6,0.8471
quinidine,6474,61290,0.5545,NA,NA,NA,NA,10870,1.874,9006,1.404,NA,NA,368.3,1.106
quinidine,6474,50420,0.6124,NA,NA,NA,NA,8011,2.972,12170,1.077,NA,NA,421.1,1.105
quinidine,6474,79410,0.5393,NA,NA,NA,NA,7632,3.335,9123,1.323,NA,NA,322,1.13
quinidine,6474,49010,0.5937,NA,NA,NA,NA,7754,3.355,9155,1.341,NA,NA,394.1,1.006
quinidine,6474,86000,0.4966,NA,NA,NA,NA,7672,2.914,10140,1.223,NA,NA,374,0.9956
quinidine,6474,106900,0.4755,NA,NA,NA,NA,9987,2.436,9710,1.386,NA,NA,398.2,1.267
quinidine,6474,166500,0.4216,NA,NA,NA,NA,8855,2.29,8939,1.554,NA,NA,318.8,0.9178
quinidine,6474,136300,0.4349,NA,NA,NA,NA,9404,2.141,8256,1.765,NA,NA,323,0.9944
quinidine,6474,39770,0.63,NA,NA,NA,NA,17710,1.191,8129,1.598,NA,NA,295.8,1.093
quinidine,6474,38790,0.6301,NA,NA,NA,NA,11850,1.565,8952,1.517,NA,NA,406.7,0.991
quinidine,6474,48320,0.6302,NA,NA,NA,NA,15880,1.242,10290,1.193,NA,NA,422.7,1.107
quinidine,6474,78630,0.5022,NA,NA,NA,NA,9689,1.854,9246,1.346,NA,NA,380.1,1.322
quinidine,6474,208300,0.3906,NA,NA,NA,NA,11980,1.587,9401,1.284,NA,NA,326.6,1.11
quinidine,6474,140200,0.4627,NA,NA,NA,NA,10860,1.602,10150,1.265,NA,NA,335.2,1.023
quinidine,6474,51070,0.5565,NA,NA,NA,NA,11620,1.555,9648,1.248,NA,NA,405.9,1.147
quinidine,6474,39100,0.6721,NA,NA,NA,NA,9851,1.966,8401,1.517,NA,NA,283.4,1.068
quinidine,6474,34940,0.7097,NA,NA,NA,NA,14670,1.265,11350,1.06,NA,NA,311.8,0.9685
quinidine,6474,58700,0.5438,NA,NA,NA,NA,9965,1.802,9128,1.405,NA,NA,360.2,1.024
quinidine,6474,56030,0.5692,NA,NA,NA,NA,11340,1.812,8899,1.456,NA,NA,356.8,1.045
quinidine,6474,43220,0.6173,NA,NA,NA,NA,15460,1.325,8345,1.559,NA,NA,364.5,1.199
quinidine,6474,66500,0.5388,NA,NA,NA,NA,10370,1.87,9328,1.229,NA,NA,366.4,1.223
quinidine,6474,60190,0.5591,NA,NA,NA,NA,13780,1.499,8466,1.516,NA,NA,259,0.8432
quinidine,6474,66910,0.5281,NA,NA,NA,NA,12220,1.649,9060,1.385,NA,NA,406.5,1.214
quinidine,6474,109000,0.4945,NA,NA,NA,NA,10270,1.573,8602,1.366,NA,NA,320,0.9891
quinidine,6474,62170,0.5536,NA,NA,NA,NA,10670,1.634,9059,1.542,NA,NA,371.4,1.41
quinidine,6474,45340,0.6134,NA,NA,NA,NA,9545,2.145,9525,1.306,NA,NA,357.4,1.128
quinidine,6474,44700,0.6201,NA,NA,NA,NA,12740,1.593,10040,1.302,NA,NA,382.2,1.185
quinidine,6474,53840,0.5842,NA,NA,NA,NA,9732,1.91,9245,1.335,NA,NA,337,0.8227
quinidine,6474,46940,0.6128,NA,NA,NA,NA,11740,1.643,8555,1.556,NA,NA,285.4,0.8544
quinidine,6474,70300,0.5352,NA,NA,NA,NA,11800,1.938,8820,1.524,NA,NA,321,1.03
quinidine,6474,45150,0.6305,NA,NA,NA,NA,14330,1.3,12310,1.109,NA,NA,362.6,1.337
quinidine,6474,47920,0.6108,NA,NA,NA,NA,14190,1.218,10950,1.346,NA,NA,354.6,1.098
quinidine,6474,79110,0.5468,NA,NA,NA,NA,10780,1.614,9478,1.366,NA,NA,397.4,1.096
quinidine,6474,164900,0.4428,NA,NA,NA,NA,10260,1.896,8717,1.422,NA,NA,371.8,1.005
quinidine,6474,106500,0.4915,NA,NA,NA,NA,20000,1.113,8533,1.537,NA,NA,341,1.298
quinidine,6474,75940,0.5519,NA,NA,NA,NA,17420,1.174,8590,1.469,NA,NA,282.5,0.8249
quinidine,6474,38020,0.679,NA,NA,NA,NA,11540,1.464,9484,1.343,NA,NA,393,1.115
quinidine,6474,92560,0.4971,NA,NA,NA,NA,12840,1.293,12440,1.017,NA,NA,357.7,1.226
quinidine,6474,46030,0.6158,NA,NA,NA,NA,10680,1.717,9786,1.283,NA,NA,247.5,0.9143
quinidine,6474,47160,0.6185,NA,NA,NA,NA,11430,1.495,10290,1.245,NA,NA,393.8,1.464
quinidine,6474,65080,0.5511,NA,NA,NA,NA,13430,1.35,10050,1.177,NA,NA,345.4,0.9887
quinidine,6474,73280,0.5632,NA,NA,NA,NA,10680,1.74,11730,1.08,NA,NA,317,0.9419
quinidine,6474,55260,0.5737,NA,NA,NA,NA,14570,1.336,8663,1.535,NA,NA,302.9,1.069
quinidine,6474,31190,0.7194,NA,NA,NA,NA,12950,1.479,9807,1.443,NA,NA,382.4,1.379
quinidine,6474,62440,0.552,NA,NA,NA,NA,15290,1.209,9345,1.459,NA,NA,335,1.133
quinidine,6474,55290,0.5372,NA,NA,NA,NA,11330,1.692,8999,1.396,NA,NA,317.9,1.133
quinidine,6474,64740,0.5655,NA,NA,NA,NA,10630,1.861,9758,1.424,NA,NA,341.9,0.8499
quinidine,6474,49190,0.5861,NA,NA,NA,NA,11930,1.479,9508,1.274,NA,NA,351.5,0.9753
quinidine,6474,85220,0.4917,NA,NA,NA,NA,11390,1.534,10720,1.311,NA,NA,394.6,1.585
quinidine,6474,96220,0.4841,NA,NA,NA,NA,12280,1.414,9437,1.277,NA,NA,199,0.7036
quinidine,6474,30150,0.7081,NA,NA,NA,NA,12590,1.592,8022,1.455,NA,NA,325.6,0.8584
quinidine,6474,46140,0.6234,NA,NA,NA,NA,11110,1.716,10950,1.165,NA,NA,311.4,1.117
quinidine,6474,47240,0.6141,NA,NA,NA,NA,13250,1.335,12350,0.9964,NA,NA,364.7,1.227
quinidine,6474,22580,0.8254,NA,NA,NA,NA,11930,1.753,11860,0.9923,NA,NA,334,0.9159
quinidine,6474,71040,0.5109,NA,NA,NA,NA,12570,1.442,9202,1.432,NA,NA,269.9,0.6581
quinidine,6474,74120,0.5417,NA,NA,NA,NA,14760,1.367,8854,1.423,NA,NA,302.8,0.882
quinidine,6474,37310,0.6378,NA,NA,NA,NA,11550,1.487,10060,1.18,NA,NA,341.1,1.299
quinidine,6474,33290,0.6714,NA,NA,NA,NA,11880,1.497,9819,1.292,NA,NA,380.1,0.9719
quinidine,6474,62330,0.5769,NA,NA,NA,NA,12580,1.324,10100,1.297,NA,NA,286.2,1.013
quinidine,6474,49020,0.5814,NA,NA,NA,NA,12820,1.395,9724,1.22,NA,NA,359.3,1.224
quinidine,6474,67030,0.5572,NA,NA,NA,NA,13500,1.357,8639,1.5,NA,NA,403.7,1.064
quinidine,6474,52540,0.5754,NA,NA,NA,NA,9168,1.931,9148,1.508,NA,NA,316.6,0.616
quinidine,6474,49420,0.5775,NA,NA,NA,NA,19850,1.004,10890,1.275,NA,NA,387.8,1.189
quinidine,6474,38540,0.6654,NA,NA,NA,NA,9039,2.217,10960,1.196,NA,NA,318.3,0.8995
quinidine,6474,46350,0.6092,NA,NA,NA,NA,12020,1.543,8953,1.466,NA,NA,402.9,0.9797
quinidine,6474,45980,0.6329,NA,NA,NA,NA,12920,1.654,9346,1.316,NA,NA,296.8,0.9775
quinidine,6474,73390,0.5277,NA,NA,NA,NA,17120,1.077,9357,1.334,NA,NA,302.8,1.081
quinidine,6474,32830,0.6911,NA,NA,NA,NA,10640,2.021,8667,1.495,NA,NA,385.5,1.073
quinidine,6474,47060,0.6073,NA,NA,NA,NA,10860,1.601,9141,1.362,NA,NA,407.5,1.22
quinidine,6474,58340,0.5578,NA,NA,NA,NA,17090,1.014,10940,1.243,NA,NA,273,0.9485
quinidine,6474,48010,0.5923,NA,NA,NA,NA,10080,1.775,9789,1.283,NA,NA,345.8,1.077
quinidine,6474,40090,0.6485,NA,NA,NA,NA,10540,1.928,8602,1.575,NA,NA,227.3,0.79
quinidine,6474,84600,0.4953,NA,NA,NA,NA,9071,2.198,9918,1.331,NA,NA,436,1.006
quinidine,6474,39370,0.5934,NA,NA,NA,NA,11580,1.681,8827,1.345,NA,NA,343.7,1.209
quinidine,6474,41250,0.6667,NA,NA,NA,NA,15950,1.333,8675,1.461,NA,NA,375.7,1.085
quinidine,6474,95160,0.468,NA,NA,NA,NA,10410,1.755,9061,1.315,NA,NA,341.6,0.8899
quinidine,6474,46210,0.6239,NA,NA,NA,NA,14250,1.319,8893,1.448,NA,NA,372.9,1.142
quinidine,6474,38120,0.6298,NA,NA,NA,NA,14570,1.399,12910,1.072,NA,NA,366.7,1.061
quinidine,6474,89680,0.5167,NA,NA,NA,NA,15770,1.114,9652,1.23,NA,NA,355.5,1.116
quinidine,6474,35790,0.6622,NA,NA,NA,NA,8935,2.12,8383,1.591,NA,NA,378.5,1.226
quinidine,6474,59420,0.5589,NA,NA,NA,NA,12940,1.544,8301,1.551,NA,NA,334.8,1.217
quinidine,6474,101100,0.4864,NA,NA,NA,NA,15010,1.253,9718,1.317,NA,NA,419.1,1.286
quinidine,6474,43370,0.6258,NA,NA,NA,NA,11260,1.573,9601,1.427,NA,NA,395.7,1.237
quinidine,6474,31060,0.7431,NA,NA,NA,NA,16480,1.088,9265,1.315,NA,NA,397.7,1.107
quinidine,6474,29080,0.7459,NA,NA,NA,NA,13240,1.427,9056,1.444,NA,NA,338.7,1.178
quinidine,6474,100700,0.4844,NA,NA,NA,NA,13560,1.351,9008,1.577,NA,NA,345.7,0.9885
quinidine,6474,80920,0.4958,NA,NA,NA,NA,14670,1.301,7881,1.766,NA,NA,428.5,1.17
quinidine,6474,44850,0.638,NA,NA,NA,NA,10630,1.855,7567,1.459,NA,NA,454.1,1.227
quinidine,6474,53740,0.5617,NA,NA,NA,NA,12490,1.392,9490,1.319,NA,NA,425.2,1.332
quinidine,6474,30190,0.7217,NA,NA,NA,NA,10550,1.985,13510,0.9799,NA,NA,340.2,0.7868
quinidine,6474,37580,0.6551,NA,NA,NA,NA,9592,2.161,8442,1.452,NA,NA,400.4,1.449
quinidine,6474,38410,0.6743,NA,NA,NA,NA,15110,1.377,9743,1.273,NA,NA,426.9,1.544
quinidine,6474,80270,0.5323,NA,NA,NA,NA,16580,1.284,10620,1.168,NA,NA,258.5,0.806
quinidine,6474,39850,0.6462,NA,NA,NA,NA,16350,1.118,9385,1.272,NA,NA,255.9,0.7735
quinidine,6474,49200,0.6155,NA,NA,NA,NA,11530,1.645,8357,1.638,NA,NA,444.9,1.155
quinidine,6474,45320,0.6119,NA,NA,NA,NA,14730,1.275,9670,1.291,NA,NA,387.4,1.206
quinidine,6474,50950,0.5952,NA,NA,NA,NA,12010,1.462,7713,1.693,NA,NA,344.5,1.449
quinidine,6474,48000,0.6033,NA,NA,NA,NA,9366,2.108,9029,1.356,NA,NA,255.7,0.6817
quinidine,6474,22440,0.8109,NA,NA,NA,NA,14230,1.354,9246,1.253,NA,NA,353.4,1.444
quinidine,6474,43590,0.6082,NA,NA,NA,NA,11800,1.572,10810,1.254,NA,NA,372,1.139
quinidine,6474,33290,0.662,NA,NA,NA,NA,9473,2.247,9301,1.299,NA,NA,383.5,1.056
quinidine,6474,57730,0.6005,NA,NA,NA,NA,7902,2.3,8889,1.379,NA,NA,274.3,0.9831
quinidine,6474,63420,0.5455,NA,NA,NA,NA,10790,2.032,9258,1.376,NA,NA,386.9,0.8913
quinidine,6474,80990,0.4989,NA,NA,NA,NA,13430,1.389,9268,1.296,NA,NA,473.3,1.013
quinidine,6474,58250,0.5578,NA,NA,NA,NA,12420,1.445,9681,1.332,NA,NA,251.9,0.7143
quinidine,6474,44510,0.6106,NA,NA,NA,NA,11800,1.525,9245,1.378,NA,NA,398.4,1.099
quinidine,6474,55970,0.5958,NA,NA,NA,NA,12030,1.519,9644,1.371,NA,NA,300.5,0.8521
quinidine,6474,31200,0.7293,NA,NA,NA,NA,12930,1.45,11020,1.259,NA,NA,376.6,0.8507
quinidine,6474,53150,0.5903,NA,NA,NA,NA,13040,1.334,8836,1.591,NA,NA,299.2,0.9557
quinidine,6474,75660,0.4891,NA,NA,NA,NA,15190,1.15,8855,1.428,NA,NA,432.5,1.361
quinidine,6474,35650,0.6461,NA,NA,NA,NA,10070,1.78,9117,1.342,NA,NA,391.3,0.8971
quinidine,6474,51880,0.5742,NA,NA,NA,NA,13070,1.443,9094,1.391,NA,NA,283.8,0.9317
quinidine,6474,74780,0.5219,NA,NA,NA,NA,13000,1.279,8778,1.455,NA,NA,386,1.075
quinidine,6474,75040,0.5158,NA,NA,NA,NA,15020,1.181,8518,1.551,NA,NA,365.9,1.431
quinidine,6474,60820,0.5409,NA,NA,NA,NA,12560,1.424,11750,1.005,NA,NA,285.7,0.9434
quinidine,6474,42690,0.6118,NA,NA,NA,NA,13510,1.25,8650,1.486,NA,NA,361.1,1.102
quinidine,6474,57990,0.5854,NA,NA,NA,NA,12650,1.454,8569,1.58,NA,NA,280.7,1.089
quinidine,6474,57910,0.5932,NA,NA,NA,NA,12620,1.447,9425,1.391,NA,NA,317.6,1.006
quinidine,6474,48530,0.6012,NA,NA,NA,NA,10010,1.88,9578,1.23,NA,NA,345.6,1.066
quinidine,6474,52760,0.5931,NA,NA,NA,NA,13300,1.48,11180,1.139,NA,NA,372.2,0.927
quinidine,6474,64520,0.5552,NA,NA,NA,NA,15820,1.289,10460,1.109,NA,NA,339.5,0.9646
quinidine,6474,55180,0.5894,NA,NA,NA,NA,11470,1.545,11070,1.073,NA,NA,400,1.124
quinidine,6474,42440,0.618,NA,NA,NA,NA,10670,1.834,9813,1.261,NA,NA,391.3,1.067
quinidine,6474,61440,0.5563,NA,NA,NA,NA,18960,1.045,10780,1.156,NA,NA,351.2,1.234
quinidine,6474,70090,0.5337,NA,NA,NA,NA,12530,1.48,10200,1.31,NA,NA,391.8,1.525
quinidine,6474,53850,0.5835,NA,NA,NA,NA,9568,2.058,8997,1.339,NA,NA,309.8,1.008
quinidine,6474,53150,0.6045,NA,NA,NA,NA,16690,1.202,8637,1.449,NA,NA,311.5,1.069
quinidine,6474,56590,0.5644,NA,NA,NA,NA,12270,1.459,9808,1.42,NA,NA,412.8,1.305
quinidine,6474,40610,0.6467,NA,NA,NA,NA,14850,1.339,9596,1.354,NA,NA,284.9,0.8113
quinidine,6474,46260,0.5977,NA,NA,NA,NA,12070,1.57,8387,1.627,NA,NA,309.3,1.075
quinidine,6474,95110,0.4764,NA,NA,NA,NA,12730,1.69,9978,1.085,NA,NA,340.6,1.129
quinidine,6474,46150,0.6031,NA,NA,NA,NA,10700,1.718,9373,1.295,NA,NA,389.6,0.9271
quinidine,6474,77090,0.5307,NA,NA,NA,NA,9032,2.057,7818,1.417,NA,NA,314.5,0.8612
quinidine,6474,46880,0.6033,NA,NA,NA,NA,14030,1.372,9949,1.219,NA,NA,245.3,0.8525
quinidine,6474,42720,0.6103,NA,NA,NA,NA,13140,1.252,10170,1.229,NA,NA,352.9,1.111
quinidine,6474,33660,0.6418,NA,NA,NA,NA,12910,1.425,9852,1.373,NA,NA,327.2,0.863
quinidine,6474,43570,0.6131,NA,NA,NA,NA,11040,1.787,9208,1.169,NA,NA,346.2,1.367
quinidine,6474,50820,0.6161,NA,NA,NA,NA,15840,1.298,8366,1.423,NA,NA,345.4,0.9526
quinidine,6474,51230,0.5853,NA,NA,NA,NA,14630,1.353,12450,1.062,NA,NA,446.7,1.032
quinidine,6474,49850,0.5947,NA,NA,NA,NA,9376,1.993,8912,1.527,NA,NA,326.3,1.138
quinidine,6474,33360,0.6924,NA,NA,NA,NA,10290,1.951,10670,1.085,NA,NA,335,0.9159
quinidine,6474,66280,0.5249,NA,NA,NA,NA,21180,1.145,9226,1.212,NA,NA,343.1,0.8172
quinidine,6474,59910,0.5731,NA,NA,NA,NA,21460,1.043,10850,1.099,NA,NA,306.3,0.8443
quinidine,6474,211700,0.4065,NA,NA,NA,NA,26990,0.9171,9137,1.388,NA,NA,348.6,0.8799
quinidine,6474,282500,0.3658,NA,NA,NA,NA,13820,1.289,9896,1.236,NA,NA,357.3,1.019
quinidine,6474,153800,0.4423,NA,NA,NA,NA,14140,1.426,8482,1.585,NA,NA,302.3,1.132
quinidine,6474,31890,0.7362,NA,NA,NA,NA,10780,1.772,9454,1.202,NA,NA,374.7,1.298
quinidine,6474,60380,0.5575,NA,NA,NA,NA,13860,1.55,8830,1.382,NA,NA,383.3,0.9968
quinidine,6474,51910,0.5748,NA,NA,NA,NA,10950,1.618,9691,1.285,NA,NA,324.9,1.046
quinidine,6474,91660,0.5012,NA,NA,NA,NA,11900,1.293,10440,1.148,NA,NA,388.9,1.01
quinidine,6474,40780,0.6116,NA,NA,NA,NA,10230,1.911,9498,1.431,NA,NA,366.8,0.8679
quinidine,6474,51530,0.6154,NA,NA,NA,NA,12450,1.355,8770,1.367,NA,NA,298.6,0.919
quinidine,6474,64710,0.5323,NA,NA,NA,NA,11210,1.706,11090,1.123,NA,NA,397.9,1.037
quinidine,6474,40410,0.6521,NA,NA,NA,NA,15240,1.165,8717,1.551,NA,NA,304.3,1.133
quinidine,6474,39040,0.6714,NA,NA,NA,NA,21120,0.9779,10310,1.32,NA,NA,301.2,0.8667
quinidine,6474,46900,0.6088,NA,NA,NA,NA,12170,1.474,8093,1.693,NA,NA,372.6,1.188
quinidine,6474,38500,0.6524,NA,NA,NA,NA,10780,1.901,10130,1.144,NA,NA,386.3,1.013
quinidine,6474,85860,0.51,NA,NA,NA,NA,10230,1.77,8790,1.458,NA,NA,337.8,0.9972
quinidine,6474,42950,0.6062,NA,NA,NA,NA,11000,1.509,9469,1.335,NA,NA,383.2,1.228
quinidine,6474,47180,0.6167,NA,NA,NA,NA,13200,1.428,11140,1.317,NA,NA,306.5,0.9395
quinidine,6474,71660,0.5244,NA,NA,NA,NA,10210,1.836,8762,1.369,NA,NA,402.4,1.201
quinidine,6474,100200,0.4784,NA,NA,NA,NA,9957,1.857,9816,1.255,NA,NA,349.4,0.9421
quinidine,6474,69770,0.5117,NA,NA,NA,NA,11350,1.532,8817,1.459,NA,NA,364.2,0.9302
quinidine,6474,54270,0.5719,NA,NA,NA,NA,17320,1.115,8211,1.621,NA,NA,335.7,0.9158
quinidine,6474,60550,0.5333,NA,NA,NA,NA,12190,1.645,8745,1.489,NA,NA,325.4,0.9816
quinidine,6474,68250,0.5344,NA,NA,NA,NA,12620,1.505,8634,1.354,NA,NA,346.4,1.091
quinidine,6474,44480,0.6412,NA,NA,NA,NA,11780,1.511,9198,1.358,NA,NA,290,0.8691
quinidine,6474,41840,0.6091,NA,NA,NA,NA,11890,1.743,9747,1.224,NA,NA,315.2,1.141
quinidine,6474,48600,0.6536,NA,NA,NA,NA,15550,1.282,10110,1.298,NA,NA,361.2,1.373
quinidine,6474,93490,0.4925,NA,NA,NA,NA,14640,1.201,8099,1.544,NA,NA,361.6,1.016
quinidine,6474,104400,0.4864,NA,NA,NA,NA,14630,1.259,7873,1.67,NA,NA,210.1,0.5672
quinidine,6474,30650,0.7143,NA,NA,NA,NA,13020,1.395,8800,1.594,NA,NA,338.2,0.8507
quinidine,6474,72090,0.5083,NA,NA,NA,NA,15580,1.365,8313,1.405,NA,NA,338.6,1.296
quinidine,6474,59220,0.5545,NA,NA,NA,NA,15420,1.238,8586,1.463,NA,NA,359.1,1.084
quinidine,6474,37160,0.6631,NA,NA,NA,NA,20480,1.132,9322,1.335,NA,NA,346.7,1.138
quinidine,6474,48500,0.6134,NA,NA,NA,NA,13930,1.38,9760,1.317,NA,NA,325.1,1.071
quinidine,6474,59510,0.5614,NA,NA,NA,NA,13830,1.314,11230,1.246,NA,NA,352.5,1.116
quinidine,6474,69350,0.5511,NA,NA,NA,NA,10720,1.635,9109,1.325,NA,NA,301.7,0.7929
quinidine,6474,56970,0.5883,NA,NA,NA,NA,11450,1.571,9247,1.437,NA,NA,291.7,0.7785
quinidine,6474,33810,0.6604,NA,NA,NA,NA,16470,1.328,8487,1.681,NA,NA,366.1,0.8505
quinidine,6474,63840,0.5572,NA,NA,NA,NA,11140,1.734,8639,1.294,NA,NA,254.2,0.7526
quinidine,6474,58510,0.5926,NA,NA,NA,NA,13590,1.278,9520,1.175,NA,NA,293.7,0.9551
quinidine,6474,50500,0.584,NA,NA,NA,NA,11580,1.589,10300,1.072,NA,NA,323.2,1.08
quinidine,6474,73280,0.5186,NA,NA,NA,NA,10140,1.92,9641,1.386,NA,NA,360.2,1.023
quinidine,6474,52260,0.5673,NA,NA,NA,NA,13550,1.364,8085,1.481,NA,NA,307,0.8874
quinidine,6474,47840,0.6055,NA,NA,NA,NA,15710,1.321,12040,1.154,NA,NA,301.6,1.151
quinidine,6474,30400,0.6939,NA,NA,NA,NA,16880,1.108,8900,1.352,NA,NA,324.1,0.9704
quinidine,6474,72620,0.5598,NA,NA,NA,NA,11270,1.805,11110,1.165,NA,NA,363,0.9106
quinidine,6474,27000,0.7099,NA,NA,NA,NA,9995,1.613,9175,1.47,NA,NA,358.4,0.8881
quinidine,6474,77700,0.5142,NA,NA,NA,NA,13970,1.406,10420,1.503,NA,NA,373.9,0.9432
quinidine,6474,61400,0.5738,NA,NA,NA,NA,10030,1.861,8971,1.594,NA,NA,376.5,1.032
quinidine,6474,42950,0.6124,NA,NA,NA,NA,14510,1.384,7718,1.674,NA,NA,275.3,0.9924
quinidine,6474,63880,0.5466,NA,NA,NA,NA,9473,2.045,10420,1.265,NA,NA,316.3,1.057
quinidine,6474,107600,0.5173,NA,NA,NA,NA,11510,1.662,7529,1.798,NA,NA,358.7,0.9411
quinidine,6474,58120,0.591,NA,NA,NA,NA,10190,1.763,11860,1.117,NA,NA,225.7,0.7046
quinidine,6474,57360,0.5979,NA,NA,NA,NA,11060,1.812,8909,1.341,NA,NA,247.3,0.7972
quinidine,6474,52490,0.5792,NA,NA,NA,NA,15200,1.235,10760,1.111,NA,NA,311.4,1.076
quinidine,6474,36550,0.668,NA,NA,NA,NA,19980,1.066,9678,1.234,NA,NA,328.1,0.9954
quinidine,6474,36170,0.7061,NA,NA,NA,NA,10630,1.929,7484,1.586,NA,NA,352.6,1.064
quinidine,6474,79380,0.5222,NA,NA,NA,NA,10830,1.839,7955,1.656,NA,NA,349.8,0.9621
quinidine,6474,67650,0.5459,NA,NA,NA,NA,12380,1.556,8489,1.68,NA,NA,363.1,0.9983
quinidine,6474,45760,0.6194,NA,NA,NA,NA,13150,1.331,9837,1.384,NA,NA,386.6,1.386
quinidine,6474,51870,0.5822,NA,NA,NA,NA,11270,1.629,9289,1.389,NA,NA,306.8,0.9173
quinidine,6474,47950,0.5898,NA,NA,NA,NA,10790,1.784,9483,1.335,NA,NA,376.6,1.263
quinidine,6474,37830,0.6761,NA,NA,NA,NA,21340,1.027,9806,1.345,NA,NA,284.4,0.9935
quinidine,6474,77790,0.5084,NA,NA,NA,NA,21200,1.008,9342,1.321,NA,NA,418.8,1.254
quinidine,6474,56030,0.586,NA,NA,NA,NA,23730,0.9329,9513,1.402,NA,NA,377.9,1.014
quinidine,6474,37130,0.6733,NA,NA,NA,NA,17560,1.139,9784,1.253,NA,NA,314.9,0.9164
quinidine,6474,68360,0.5514,NA,NA,NA,NA,20000,0.9976,11170,1.141,NA,NA,315,1.161
quinidine,6474,48930,0.6152,NA,NA,NA,NA,15680,1.262,9720,1.283,NA,NA,296.7,0.9797
quinidine,6474,91600,0.4932,NA,NA,NA,NA,12040,1.497,9998,1.241,NA,NA,268,0.7111
quinidine,6474,28100,0.7354,NA,NA,NA,NA,11820,1.654,9969,1.207,NA,NA,244.1,0.7966
quinidine,6474,54940,0.5747,NA,NA,NA,NA,19550,1.147,9214,1.389,NA,NA,230.3,0.7007
quinidine,6474,40690,0.6436,NA,NA,NA,NA,17390,1.056,8872,1.559,NA,NA,331.1,0.9365
quinidine,6474,57580,0.5536,NA,NA,NA,NA,12960,1.391,9365,1.415,NA,NA,369.2,1.364
